1.000000000000000056e-01 1.989436910099900147e-01 2.260724249915301715e-02 5.740818035833612082e-03 1.970828768769160300e-03 7.841640622493980823e-04 3.385383882718458171e-04 1.534647653362380352e-04 7.177193389564517098e-05 3.428555297523556939e-05 1.663044544483845350e-05 8.160675363612344843e-06 4.041307144712691230e-06 2.016327469452873452e-06 1.012313284545164955e-06 5.109575420368757859e-07 2.590956211813267065e-07 1.319143957129386612e-07 6.740282950953608389e-08 3.455009186178953264e-08 1.776083609527867315e-08 9.153766260376492297e-09 4.728839156819713428e-09 2.448147475913181847e-09 1.269902586672404894e-09 6.599091060911530675e-10 3.434929926102619994e-10 1.790678890743784244e-10 9.348361639124863935e-11 4.886840678898402820e-11 2.557743716738717419e-11 1.340254014490024860e-11 7.030510061566767941e-12 3.691709037367023121e-12 1.940362410349319707e-12 1.020772836359816065e-12 5.374577573831225621e-13 2.832099128808325221e-13 1.493492179080119438e-13 7.881534484718877979e-14 4.162134970072530102e-14 3.809175300598144531e+01
8.912509381337455072e-02 2.232184904024034910e-01 2.561901777627426102e-02 6.608730404707334645e-03 2.315669673548743056e-03 9.440984198440354998e-04 4.189350746296672460e-04 1.956442707294320086e-04 9.440901637556702334e-05 4.658142337380628226e-05 2.335202239432221887e-05 1.184768621896844566e-05 6.067590643782027597e-06 3.131134190426053456e-06 1.626060723906454763e-06 8.490020604298270813e-07 4.453473402034566654e-07 2.345599831256983611e-07 1.239847293545147919e-07 6.574632354744442712e-08 3.496397648116613182e-08 1.864209795411905147e-08 9.962977070594393208e-09 5.335973058751730806e-09 2.863450021604194125e-09 1.539387769366854234e-09 8.289493008082322836e-10 4.470698305451384474e-10 2.414582383716071579e-10 1.305824534289386851e-10 7.070741788180080477e-11 3.833076684071786390e-11 2.080179180500850650e-11 1.130045496371176428e-11 6.144787334714682333e-12 3.344333614569124259e-12 1.821722470692646238e-12 9.931265392199153397e-13 5.418239265814369050e-13 2.958188838829691598e-13 1.616188183829884306e-13 3.966915822029113770e+01
7.943282347242813790e-02 2.504552629130717412e-01 2.900311225876513535e-02 7.588789301560869456e-03 2.708931212302204822e-03 1.129272146112758569e-03 5.139088164822308786e-04 2.466930082203143805e-04 1.225642040718039440e-04 6.233104678720954709e-05 3.223074251333046477e-05 1.687449600088029240e-05 8.920455439808072190e-06 4.752481974160997952e-06 2.548290413808790336e-06 1.373858154013690510e-06 7.441663995457992183e-07 4.047379606125429085e-07 2.209246201741935690e-07 1.209784969550552301e-07 6.643882117036057626e-08 3.658163259183629145e-08 2.018956488780763842e-08 1.116665277091353562e-08 6.188314328579104051e-09 3.435625648563906007e-09 1.910567489180891570e-09 1.064113272667910848e-09 5.935181522307726914e-10 3.314802188365130567e-10 1.853616383237066595e-10 1.037733167908986700e-10 5.815986820981194294e-11 3.262903263824691084e-11 1.832322044742164956e-11 1.029893367969319350e-11 5.793667923823496636e-12 3.261862495716670397e-12 1.837849081296513121e-12 1.036260772952091960e-12 5.846924039582298550e-13 4.199776124954223633e+01
7.079457843841380216e-02 2.810154242529062651e-01 3.280454757463182464e-02 8.694268129847070384e-03 3.156251819810133516e-03 1.342673658562420049e-03 6.253109862414243719e-04 3.078829113112046580e-04 1.571594094823846634e-04 8.221348660410207165e-05 4.376411053818824533e-05 2.360017275504279228e-05 1.285445468713201006e-05 7.057669289648317405e-06 3.900510685559236432e-06 2.167614721110893704e-06 1.210320626408815524e-06 6.785921508860282869e-07 3.818500609696300085e-07 2.155644274719408155e-07 1.220437269635404923e-07 6.927628788312724451e-08 3.941659649796790867e-08 2.247543118731904615e-08 1.284080297787135760e-08 7.349574529652968784e-09 4.213634895534272696e-09 2.419480048033402929e-09 1.391263160117323602e-09 8.010790067883928172e-10 4.618291570166844860e-10 2.665582870667147092e-10 1.540196406698711266e-10 8.908493041115243068e-11 5.157631617645964573e-11 2.988754977746694792e-11 1.733413691408930933e-11 1.006157211617782223e-11 5.844704753246484623e-12 3.397623572241818613e-12 1.976459993644708590e-12 4.818745207786560059e+01
6.309573444801933051e-02 3.153044901645759568e-01 3.707386202459477670e-02 9.940061045012639485e-03 3.663930692816077216e-03 1.587607132953522534e-03 7.551614845570074359e-04 3.805903414753907562e-04 1.991951165530670494e-04 1.069762220508578039e-04 5.851224451861009008e-05 3.244033544837822300e-05 1.817337989718608357e-05 1.026517319690210466e-05 5.837419722851360836e-06 3.338272842772357074e-06 1.918270209669485261e-06 1.106895594856807122e-06 6.410493640700791737e-07 3.724643305500587740e-07 2.170389537459933023e-07 1.268018308296973244e-07 7.425775098196288237e-08 4.358076944174390211e-08 2.562744259967531565e-08 1.509743891580530929e-08 8.908971526216640579e-09 5.265307776705626987e-09 3.116329836706928057e-09 1.846899184332386137e-09 1.095933298002702076e-09 6.510750817779412773e-10 3.872150508822877538e-10 2.305253511207745369e-10 1.373738703487702987e-10 8.193783818462465387e-11 4.891451568505646021e-11 2.922426950884673820e-11 1.747364825528110854e-11 1.045539249982417542e-11 6.260341502974292296e-12 5.718166875839233398e+01
5.623413251903491145e-02 3.537774548009002262e-01 4.186778575443979300e-02 1.134289161023996004e-02 4.239022629209481668e-03 1.867744272072239479e-03 9.056776489567035021e-04 4.663102873478872372e-04 2.497555708279163445e-04 1.374361008628454501e-04 7.709795698584004364e-05 4.386812698384481997e-05 2.523263181716824377e-05 1.463820097346774591e-05 8.551143694740779929e-06 5.024170866956152907e-06 2.966396933791655924e-06 1.758845541211519507e-06 1.046719520979945490e-06 6.249599424150227520e-07 3.742322391161006941e-07 2.246830021037030196e-07 1.352170400024022899e-07 8.155156877972554790e-08 4.928250356081125893e-08 2.983614669938647888e-08 1.809341836281785723e-08 1.098934700127097105e-08 6.684177259161194776e-09 4.071040298764905327e-09 2.482591075293135167e-09 1.515696067070985004e-09 9.263910257813874379e-10 5.667909358466128350e-10 3.471134396144034753e-10 2.127726720634118955e-10 1.305371366831170763e-10 8.015043118330054750e-11 4.925071372580491338e-11 3.028564724055438493e-11 1.863643906750832210e-11 5.817334794998168945e+01
5.011872336272722023e-02 3.969448314255191734e-01 4.724999696294417129e-02 1.292153841099851104e-02 4.889435652298736862e-03 2.187176029611910023e-03 1.079303590777803620e-03 5.666717076820935181e-04 3.100149797439172923e-04 1.744805005146917549e-04 1.002061635057205824e-04 5.841395890422030067e-05 3.444022892484070188e-05 2.048706824552775469e-05 1.227465736205039645e-05 7.397982602849731102e-06 4.481149064754049337e-06 2.726031506491386229e-06 1.664553945162291542e-06 1.019761261767960028e-06 6.265794234275147482e-07 3.860117990931717329e-07 2.383757594895417547e-07 1.475254279747021004e-07 9.148164877659455275e-08 5.683198481634772007e-08 3.536563251560560018e-08 2.204169593546462475e-08 1.375735124766405254e-08 8.598195734117874814e-09 5.380509446554587912e-09 3.370914758916033163e-09 2.114211965519777392e-09 1.327384311880747727e-09 8.341916295783633083e-10 5.247251053880480209e-10 3.303487182791700430e-10 2.081459074740224116e-10 1.312498769090001927e-10 8.282252491394818927e-11 5.229987048897487399e-11 7.091497349739074707e+01
4.466835921509629964e-02 4.453794248799766708e-01 5.329196554253499279e-02 1.469707992119109741e-02 5.624031490039947678e-03 2.550462653793076837e-03 1.278737431451067857e-03 6.834514992694338056e-04 3.812427492792464022e-04 2.190673173927118391e-04 1.285816192280556396e-04 7.666318712400695763e-05 4.625564922311447408e-05 2.816961048645075003e-05 1.728363295862429580e-05 1.066961372658346881e-05 6.620536641391477248e-06 4.126133861745562727e-06 2.581347473258210273e-06 1.620324836374931153e-06 1.020111511443397100e-06 6.439453941797182758e-07 4.074683155360906569e-07 2.583964309694124838e-07 1.641893123263012405e-07 1.045195685765133153e-07 6.664724189817223245e-08 4.256409972748314552e-08 2.722277839439830028e-08 1.743433721952046729e-08 1.117952112993941620e-08 7.177122694665176972e-09 4.612697416766483663e-09 2.967617697157839909e-09 1.911097656823568613e-09 1.231843650270849624e-09 7.947013430260584247e-10 5.131066288975164953e-10 3.315491427339897118e-10 2.143914832929476220e-10 1.387300409276985594e-10 7.280227756500244141e+01
3.981071705534973415e-02 4.997239325578352043e-01 6.007390808371075586e-02 1.669319037845840015e-02 6.452761151525480098e-03 2.962710392939374091e-03 1.506979387290801513e-03 8.186049445082204529e-04 4.648214623147047756e-04 2.722342225407004901e-04 1.630327962804065686e-04 9.925738815713540961e-05 6.119045267022946817e-05 3.809224712245434314e-05 2.389836588606904238e-05 1.508897629932159932e-05 9.577524996828406514e-06 6.106641000518723587e-06 3.908763958264521269e-06 2.510460165844538182e-06 1.617238907642464697e-06 1.044630728168209307e-06 6.763994783105886722e-07 4.389324064092944393e-07 2.854053783429708154e-07 1.859192326289236904e-07 1.213167819427785870e-07 7.928593933218346836e-08 5.189205553315981312e-08 3.400877630935261701e-08 2.231655563999828994e-08 1.466134723232872095e-08 9.642709301191706569e-09 6.348536891054563547e-09 4.183801790215695078e-09 2.759734066148941624e-09 1.821964372700378476e-09 1.203839757942090873e-09 7.960400151227535388e-10 5.267702488787598941e-10 3.488282981461250341e-10 8.179607415199279785e+01
3.548133892335755130e-02 5.606994732957147898e-01 6.768585123685863514e-02 1.893644893054328288e-02 7.386791929950864768e-03 3.429635194048769129e-03 1.767368099909235246e-03 9.742873865649434714e-04 5.622589405264764124e-04 3.351039366215610238e-04 2.044327572097872736e-04 1.268929900251698946e-04 7.980637870529725243e-05 5.070865277359272406e-05 3.248355073187096274e-05 2.094696547364617936e-05 1.358204272197817652e-05 8.847598426684709892e-06 5.786515639637794712e-06 3.797664962518227284e-06 2.500029467786777617e-06 1.650277699636563890e-06 1.092023438150038954e-06 7.242171965581796795e-07 4.812621027649999350e-07 3.204029141265318127e-07 2.136726268334405601e-07 1.427192496400408050e-07 9.546575505679250098e-08 6.394399048382794271e-08 4.288439330359888751e-08 2.879456785609072224e-08 1.935536752065730051e-08 1.302394782880084861e-08 8.772182877051241535e-09 5.913876588083552969e-09 3.990379331766216869e-09 2.694716384924456802e-09 1.821168507264676265e-09 1.231708878313865169e-09 8.336252711132990432e-10 9.160349941253662109e+01
3.162277660168379134e-02 6.291151554415140845e-01 7.622882878268676110e-02 2.145669890232237975e-02 8.438663556918420128e-03 3.957646419737849072e-03 2.063631719098311511e-03 1.152887379278667726e-03 6.752095240131195369e-04 4.088968039362658757e-04 2.537254479484958971e-04 1.603235119308983646e-04 1.027154738891951325e-04 6.651924659868325052e-05 4.344807221775379185e-05 2.857601645776125261e-05 1.890241816035140716e-05 1.256382178575324483e-05 8.385144841411844267e-06 5.616240795423273774e-06 3.773442999492464074e-06 2.542339386791942066e-06 1.717144835081837728e-06 1.162392771754436379e-06 7.884652949460594046e-07 5.358212425483026332e-07 3.647532389537908362e-07 2.486925841775664171e-07 1.698088781515665035e-07 1.161039475881807885e-07 7.948452745240566203e-08 5.447927424532011971e-08 3.738184693301611608e-08 2.567684118920822576e-08 1.765416465003468947e-08 1.214935340265353613e-08 8.368301381898923467e-09 5.768716364644783570e-09 3.979788432382828380e-09 2.747656056890991031e-09 1.898323833878202405e-09 1.012770795822143555e+02
2.818382931264453578e-02 7.058788133966465983e-01 8.581622338987057730e-02 2.428744592388991375e-02 9.622457603942917437e-03 4.553935361011806661e-03 2.399940840606488209e-03 1.357061015427745137e-03 8.054967419756384282e-04 4.949450438613067294e-04 3.119336223135289656e-04 2.003630110923463670e-04 1.305807866018554423e-04 8.607059914016871921e-05 5.724420391658033373e-05 3.834976404696032468e-05 2.584581400432771909e-05 1.750616163241751095e-05 1.190801364045914574e-05 8.129823746046478417e-06 5.568198340763599161e-06 3.824525952915167102e-06 2.633522958336011958e-06 1.817536285688968531e-06 1.256964564029841592e-06 8.709199289730485497e-07 6.044786362685327367e-07 4.202158015862979966e-07 2.925505484459825784e-07 2.039487253380076013e-07 1.423613417144290720e-07 9.948964016007271376e-08 6.960584420976744266e-08 4.874904205151957013e-08 3.417528930136523963e-08 2.398057653985345649e-08 1.684170330365742135e-08 1.183779703920900425e-08 8.327131249332265434e-09 5.861951186623360370e-09 4.129478342481105645e-09 1.205765025615692139e+02
2.511886431509579437e-02 7.920090543963790308e-01 9.657527198318877071e-02 2.746630384388168422e-02 1.095398630089037227e-02 5.226573060213726349e-03 2.780966455420307102e-03 1.589769465354807631e-03 9.551386110077446324e-04 5.947094940148858712e-04 3.801690795233575969e-04 2.478914212630608680e-04 1.641183192429518606e-04 1.099553889652180668e-04 7.436671894426193812e-05 5.068213871303788249e-05 3.475781720028094817e-05 2.396182194952346187e-05 1.659238567779210813e-05 1.153313821918840003e-05 8.043043613187665687e-06 5.625416296054841354e-06 3.944658853958102930e-06 2.772481369059661399e-06 1.952698423954062183e-06 1.377929435488287303e-06 9.740333335106310738e-07 6.896281952012114380e-07 4.889873225513005654e-07 3.471962413310127019e-07 2.468345652747726011e-07 1.756926751849009092e-07 1.251944302820167882e-07 8.930385857263809758e-08 6.376498912499969807e-08 4.557184654211098917e-08 3.259798718140578156e-08 2.333695536470310953e-08 1.672006473301014379e-08 1.198821821772848192e-08 8.601578465108718905e-09 1.316942431926727295e+02
2.238721138568339902e-02 8.886487743816399165e-01 1.086487554481379292e-01 3.103549781142138017e-02 1.245100770502196967e-02 5.984623273646951999e-03 3.211947828921413867e-03 1.854323744843316751e-03 1.126378770681615024e-03 7.098014481693126721e-04 4.596474371785249204e-04 3.038637809918520553e-04 2.041020672485795401e-04 1.388145511688704075e-04 9.535332096317016524e-05 6.602703628156940657e-05 4.602203880918915311e-05 3.225432147932112985e-05 2.270996076358027465e-05 1.605315370886363743e-05 1.138647780778662830e-05 8.100628801197802279e-06 5.778277122110860552e-06 4.131474389138274227e-06 2.960304104102897896e-06 2.125229855508138012e-06 1.528411982590557408e-06 1.100973412456302611e-06 7.942557420446192925e-07 5.737769667854380869e-07 4.150331528256971703e-07 3.005673662191227366e-07 2.179147438369490170e-07 1.581564594903878464e-07 1.148987921097640766e-07 8.355018081688640427e-08 6.080791467691844009e-08 4.429277767414770270e-08 3.228842161314323792e-08 2.355506548370311011e-08 1.719607260326187482e-08 1.470964949131011963e+02
